id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
43a74f50-bae3-40b7-a4b6-86ca5f37b7f0,829.750.039-98,548.53,50.19,0.00,,Vila Ramos,98,Pantanal,Ferreira,MG,Brasil,pago,2025-01-06
cbf72605-d487-401a-bee9-95b4e37c4a4f,888.617.740-49,1785.44,99.32,0.00,,Lago Ana Luiza das Neves,15,Oeste,Campos,SC,Brasil,entregue,2024-12-03
7f197026-3a1e-4a31-bb74-07f6803d1e3b,833.597.100-08,974.16,23.04,65.76,CUPOM2BBC2B41,Passarela Caio Farias,3,Vila Tirol,da Mota de Goiás,MG,Brasil,enviado,2023-09-24
d75e6da8-a489-4bc3-a03d-fa647b478c49,736.069.535-13,1787.00,47.18,0.00,,Vale Antony Nunes,9,Anchieta,da Cruz Paulista,PA,Brasil,cancelado,2024-03-22
9caf9ad8-076e-464d-bab7-91a7fb734271,677.457.044-28,719.67,98.74,0.00,,Parque André Cardoso,8,Candelaria,Porto,SP,Brasil,entregue,2024-10-02
1ec97a57-10c6-4ba8-9b77-7f741a57db1a,418.284.161-39,906.10,86.65,0.00,,Via de Ramos,356,Camargos,das Neves de da Costa,AL,Brasil,pendente,2024-09-11
e521036d-1c66-492e-9358-18ad45eab9fe,046.610.259-49,1435.72,95.80,0.00,,Colônia Alícia Rodrigues,7,Marieta 1ª Seção,Guerra de Minas,MG,Brasil,enviado,2025-02-13
cb13b262-cf55-4a40-9f52-f3656236bab0,582.072.326-38,1015.07,89.08,0.00,,Praça Campos,22,Alto Das Antenas,Duarte de Minas,MS,Brasil,pendente,2025-03-18
7ef672b8-6333-43bb-bb36-7fbba1b48320,150.487.775-99,1343.79,41.44,0.00,,Largo Bento Carvalho,86,São Cristóvão,Ferreira da Prata,PE,Brasil,entregue,2024-09-15
fd6d092d-fb52-48b2-8e63-c14a44d48af7,505.547.917-10,934.59,48.36,113.19,CUPOMD79A80CD,Rua Antony Rodrigues,60,Paraíso,Lima de Garcia,ES,Brasil,cancelado,2024-02-10
e25e1512-55cf-405b-9612-0da3fa3b708c,157.859.543-93,1663.16,77.99,0.00,,Morro de Monteiro,5,Jatobá,Ribeiro Alegre,AL,Brasil,entregue,2024-02-16
8c7501ff-899f-4ac8-a108-a15e346ce48a,599.728.762-99,891.76,64.68,0.00,,Trevo Cunha,86,Vila Santa Rosa,Farias de Souza,SE,Brasil,pago,2024-02-15
4009bcf5-8b1a-430f-a372-26b532a92723,539.757.384-19,1901.41,95.87,0.00,,Viela João Novaes,6,Aparecida 7ª Seção,Barros de da Luz,RN,Brasil,pago,2025-03-22
cb88e2ab-ca68-4497-9d7d-905418b4c4e1,231.616.826-46,495.65,12.33,0.00,,Via Andrade,98,Vila Olhos D'água,Ramos do Norte,MS,Brasil,cancelado,2023-08-06
ddf446de-6225-4488-a517-3c654aabcaa5,734.418.341-72,410.26,33.05,0.00,,Distrito de da Paz,21,Unidas,Martins,PE,Brasil,enviado,2024-07-24
353938e2-d11f-4e9b-92a2-585a972263a1,163.699.707-02,1308.55,60.47,0.00,,Viaduto da Cunha,27,Serra Do Curral,Cavalcanti,AM,Brasil,entregue,2024-05-31
38246dd0-a696-454a-937a-eef05670e2a6,927.716.877-74,232.66,10.18,0.00,,Feira de Pacheco,32,Vila Cemig,Montenegro das Flores,CE,Brasil,pendente,2024-11-09
56259ad9-9522-49b2-8753-b215e3d4fe24,287.386.286-81,913.06,14.42,0.00,,Residencial de Moraes,901,Savassi,Vieira,PA,Brasil,cancelado,2025-05-12
eecf47ae-2a3b-4a32-a5f2-6a6eaecd7f64,018.544.536-29,473.92,40.15,0.00,,Setor de Marques,75,Belmonte,Pires,AM,Brasil,cancelado,2024-05-21
c37a26e8-5aba-41cb-9a66-9a735eb5d4c8,038.857.518-30,1871.90,45.43,0.00,,Via Gustavo Henrique Cavalcanti,61,Dom Joaquim,Sá,PB,Brasil,enviado,2023-12-01
fa0fb27e-7d62-4ad1-818b-fba09f7a76b0,970.804.637-73,1058.84,36.21,0.00,,Vereda de Araújo,961,Vila Das Oliveiras,Costela,CE,Brasil,enviado,2024-05-24
d2a313b7-b0a3-4c05-a4f8-19cf860240de,034.459.476-71,1496.83,36.76,0.00,,Vila Aurora Nunes,68,Araguaia,Sampaio do Oeste,PR,Brasil,enviado,2023-09-16
182e2f72-80a1-4c6a-aad5-25bfee638d94,624.033.228-75,954.48,24.21,59.23,CUPOMD049CAC3,Estrada de Vieira,619,Jardim Dos Comerciarios,Jesus,TO,Brasil,pago,2023-12-30
8e87e7ba-46d8-464d-8976-75ef65190a70,452.597.473-19,1123.85,98.77,0.00,,Setor de Cunha,20,Mariano De Abreu,Viana de Pereira,RN,Brasil,pago,2024-02-07
9666378a-d0a2-450d-8738-ce927feb16cc,868.222.880-27,522.94,31.68,0.00,,Praia Rocha,51,Bernadete,Costa de Goiás,MG,Brasil,cancelado,2025-05-13
ffae8955-65e5-4c95-9151-d5f903570749,277.404.349-44,840.15,45.51,0.00,,Condomínio Sá,2,Dom Cabral,Cirino,MT,Brasil,pago,2024-08-24
2a17ab2d-92f5-4a91-85be-5efb1e012232,838.599.304-78,279.15,6.01,0.00,,Vale da Cunha,33,João Paulo Ii,Borges,SE,Brasil,cancelado,2023-09-22
eec2d4cf-df69-4b6c-8363-f5c413e77025,853.478.887-73,746.20,5.22,113.43,CUPOM5F63061C,Viela Andrade,85,Jardim América,Montenegro,MT,Brasil,enviado,2024-01-12
dcc5f0a1-fbb5-4b98-9765-ae80f2d02a46,616.142.841-37,1249.04,60.42,0.00,,Colônia Juan Farias,56,Vila Atila De Paiva,da Conceição,CE,Brasil,pago,2024-05-19
428c6e81-55fb-48f5-9a3d-816ffe4c6a25,251.370.413-09,1566.97,5.46,0.00,,Recanto de Pinto,898,Vila Jardim São José,Castro de Minas,TO,Brasil,entregue,2024-04-29
a2ff083c-957b-44a9-acbd-8d93d062d3dc,681.702.573-87,1558.28,48.54,235.70,CUPOM511CE624,Viela da Mata,1,Jardim São José,Nogueira,AP,Brasil,pendente,2024-11-10
f04244aa-4eec-4e97-8c3d-0024330664f9,051.729.527-80,1034.01,11.26,0.00,,Esplanada Freitas,6,Vila Antena,da Costa,AM,Brasil,pendente,2023-07-01
c0194096-2301-47a1-a7a4-811513cda122,075.024.041-56,1404.49,43.95,0.00,,Trevo de Gonçalves,81,Cardoso,Rios das Pedras,BA,Brasil,enviado,2023-09-25
bc773b73-6acf-4b9a-abdd-2d1aa5fc9811,712.182.450-29,1153.63,54.21,0.00,,Aeroporto de da Mota,176,Flamengo,Vargas de Sousa,AL,Brasil,pago,2025-03-27
86281a7c-eb60-4f0f-9bc4-4a577d9ee6c1,239.703.496-21,1760.25,40.08,0.00,,Praia Bárbara Câmara,7,Pindorama,Santos,ES,Brasil,pago,2025-05-12
a79315c2-ce1d-490f-af83-1f9cd98408f5,592.913.680-34,737.56,81.89,0.00,,Travessa Ryan da Cruz,74,Andiroba,Fernandes,MT,Brasil,cancelado,2024-09-03
a39af30d-98fa-4d05-a371-936033f8770a,560.038.190-92,1019.14,20.76,0.00,,Trecho Rhavi Cardoso,3,Granja De Freitas,Brito do Norte,PA,Brasil,entregue,2024-08-14
fed04e5b-1cf5-49f4-85e2-715f1236e0ab,079.160.118-14,208.17,53.68,0.00,,Residencial Cirino,372,Monte Azul,Farias,DF,Brasil,pago,2023-09-05
dd8f2e8f-19d7-445f-9de5-feb043f20025,715.089.907-92,1685.86,70.37,0.00,,Jardim Maitê Cirino,20,Alta Tensão 1ª Seção,Campos de Cavalcante,AC,Brasil,pendente,2023-05-31
4c83627a-775d-43ff-82a2-8520ad7e1730,828.944.783-37,1978.32,66.56,174.44,CUPOMA75D2CCE,Travessa de Moura,39,Santa Branca,Lima,RR,Brasil,cancelado,2023-09-16
5de2ed9d-38f1-4c34-b70e-5020f8e7bf67,622.578.186-33,1323.89,85.79,0.00,,Vale de Peixoto,95,Confisco,Vasconcelos Grande,MS,Brasil,pendente,2023-09-04
c5e17c22-10cb-4c1f-970f-fed146dc5715,699.520.413-72,1954.58,35.63,0.00,,Chácara Correia,19,Santa Rosa,da Conceição,PI,Brasil,pago,2025-04-06
915d0cca-bc4e-4e36-847e-6d8680c391b6,334.326.186-54,907.64,17.85,0.00,,Viaduto de da Cruz,97,Gameleira,Andrade,SC,Brasil,pago,2024-09-30
cf289f76-133f-490a-8392-303a90eaec78,002.190.030-10,1067.15,71.13,0.00,,Passarela de Aparecida,593,Barão Homem De Melo 1ª Seção,Moreira dos Dourados,RJ,Brasil,pendente,2023-06-05
a5a02bfc-9503-4c7d-a75c-af8cc0968f78,959.995.343-52,169.02,7.47,0.00,,Praia de Novaes,308,Jardim Dos Comerciarios,Ramos do Norte,BA,Brasil,entregue,2025-03-31
a67dab1d-96be-4d20-a597-1f15b827271a,091.789.319-03,1051.88,41.81,0.00,,Aeroporto Santos,338,Vila Esplanada,Rocha Paulista,RR,Brasil,enviado,2025-05-01
62e43b71-bd99-4152-882a-ecdf85e075f1,878.394.383-51,914.39,86.90,0.00,,Jardim Sophie Novais,23,Lajedo,Caldeira,PB,Brasil,entregue,2024-06-07
63ca52eb-f8eb-4d2f-a7df-2a3034262259,738.589.586-96,627.44,68.14,0.00,,Travessa de da Cruz,38,Santo Antônio,da Mata,RR,Brasil,enviado,2024-06-16
4e5203d2-2831-4183-928d-4722855cfafa,174.300.725-99,1198.97,58.21,0.00,,Viela de Fogaça,944,Vila Dos Anjos,Gomes de Souza,PE,Brasil,entregue,2023-09-09
b6674909-795c-493e-9d4d-ba0e0b66f70a,083.356.823-22,473.60,97.15,30.87,CUPOM1A5511D4,Trevo Freitas,42,Boa União 1ª Seção,da Costa,MG,Brasil,cancelado,2023-09-26
25c8c13c-add6-483f-b9e4-3f15e63e9e5d,870.124.015-58,1123.52,75.32,0.00,,Núcleo de Leão,55,São Cristóvão,Rios,SP,Brasil,pendente,2025-02-08
b5e7a8b9-0047-4c04-9639-c8826aeb3b62,843.525.654-69,1380.72,68.07,0.00,,Viaduto Jesus,4,Universitário,Oliveira do Oeste,SC,Brasil,cancelado,2023-11-18
00233e93-00a0-41e4-aa76-3ff587285197,529.944.095-01,373.71,86.54,0.00,,Jardim de Vieira,64,Aparecida 7ª Seção,Casa Grande Alegre,TO,Brasil,cancelado,2024-03-23
2eb41367-ea92-4319-b5c9-7281b4306d8d,879.822.715-17,1542.50,42.06,0.00,,Via de Ribeiro,29,Teixeira Dias,Pastor,TO,Brasil,pendente,2024-12-25
5a491a88-cdd3-4409-b8cb-1ef2d0610798,385.037.258-40,766.78,9.57,0.00,,Avenida Isabel Guerra,497,Nova Floresta,Cunha,GO,Brasil,enviado,2023-09-12
a79b7a07-ae07-4ebd-b5aa-ecba3f3e03a1,418.052.781-64,1552.16,31.18,0.00,,Favela de Correia,942,Olhos D'água,Vargas,PE,Brasil,enviado,2025-04-06
10f0eb23-e559-4669-aeda-34e5a6eda7c1,538.189.087-17,206.10,69.90,0.00,,Conjunto Dom Vasconcelos,24,Vila Pinho,Camargo,RR,Brasil,pago,2024-12-23
f2b2521b-ce05-49b4-bde0-e28c30cb6874,886.369.468-64,1338.54,8.61,0.00,,Loteamento Casa Grande,38,Vila Piratininga,Ribeiro,MT,Brasil,entregue,2025-01-28
6e4e95df-d3e3-48c4-8f30-08b0a0e03cf2,217.582.451-84,820.60,74.42,0.00,,Viaduto de da Conceição,56,Bairro Das Indústrias Ii,Sá,MS,Brasil,entregue,2025-03-29
36bab0fa-de32-4dcb-a53c-90f72c3757cc,367.101.964-57,1698.17,50.48,0.00,,Estação Isaac Lopes,96,Dom Cabral,da Mota de Minas,PB,Brasil,entregue,2024-01-14
1ceee6fc-ea82-49d7-879f-4c500f209414,583.171.950-11,585.76,23.22,0.00,,Recanto de Ribeiro,671,São Paulo,Brito de Jesus,AC,Brasil,entregue,2023-10-30
6d109e80-9a89-46f6-b0f8-b03601ea3fad,761.948.344-50,823.91,39.55,55.19,CUPOM1E904468,Vila da Mata,2,União,Rios,RN,Brasil,cancelado,2024-04-28
7bde595f-4f4d-4a82-b9f4-44390d5741bf,613.748.502-62,1865.71,23.58,295.53,CUPOMB409E1E4,Feira Martins,250,Inconfidência,Marques do Norte,MT,Brasil,entregue,2023-12-29
0cba8c08-ed33-4803-90d7-1e0194540223,953.793.993-20,628.48,23.17,0.00,,Estrada Ryan Sales,27,Marieta 1ª Seção,Sales do Sul,RR,Brasil,enviado,2024-04-18
c8ec1be2-3735-4a79-b823-8a12911bade8,068.859.387-88,181.26,67.19,0.00,,Pátio Kamilly Ramos,862,Estoril,Cardoso,MT,Brasil,entregue,2024-11-09
59bfa2eb-16a6-4339-964f-c1f2193df83e,758.838.586-09,137.44,46.56,0.00,,Conjunto de Alves,3,Vila Novo São Lucas,Farias,SC,Brasil,cancelado,2025-04-07
a348e069-d8bf-4f79-8f80-779b34f2a8c7,153.150.279-73,178.14,71.70,0.00,,Via Cardoso,47,Monte São José,Mendonça,SC,Brasil,pendente,2025-04-13
8ed0a440-0720-4aae-bc82-df587bf30dde,914.972.523-57,688.90,24.24,84.29,CUPOM3D5CCE51,Rua Joaquim Cassiano,880,Alípio De Melo,Casa Grande Verde,RJ,Brasil,pendente,2024-02-04
d0c57629-9483-4a2e-b947-9a400720f544,840.328.294-35,1339.59,64.76,0.00,,Estação de da Rosa,38,Inconfidência,das Neves de Camargo,AM,Brasil,enviado,2024-03-23
748a5fac-1e06-453d-b28d-60a39bd47dfe,920.161.810-26,1562.93,73.54,0.00,,Rodovia Brenda da Mota,82,Santo André,Gomes de Moreira,RJ,Brasil,pendente,2025-02-22
be6027ba-5967-4485-8ca4-e6ccfa6a729b,772.443.431-55,325.81,39.05,35.06,CUPOM298618BA,Aeroporto Amanda Fonseca,69,Ouro Minas,Fernandes das Flores,PE,Brasil,enviado,2023-06-25
1fc5680d-c250-4263-bf5b-b5c8a01a4274,749.342.924-10,1978.92,15.62,218.50,CUPOMD1397F18,Chácara Bruno Macedo,19,Vila São Paulo,Vieira,RO,Brasil,pendente,2024-08-26
f2a03d44-1d36-40dc-bd31-c2ecc0072cc0,529.615.735-77,1534.95,12.42,0.00,,Estrada de Cavalcante,68,Parque São Pedro,das Neves de Novaes,PA,Brasil,pendente,2024-03-05
df2db5e4-6e1e-4592-8ba7-f5a5b650bf69,741.527.279-66,1826.13,97.50,0.00,,Estrada Pastor,666,Vila Madre Gertrudes 2ª Seção,Vargas,AL,Brasil,pago,2025-02-21
0a211edd-8f08-4a33-93c1-9c3cea67085d,797.851.502-00,509.31,17.57,0.00,,Ladeira da Mota,46,Barroca,Monteiro,RJ,Brasil,enviado,2025-04-22
e1b0ecc7-b26e-4787-9542-f17595d26875,288.533.311-49,1326.94,74.36,0.00,,Praia Mariana Andrade,7,Vila São Geraldo,Carvalho do Amparo,SE,Brasil,cancelado,2024-12-01
066fe022-e16d-460b-870e-d47b27f1028d,072.158.295-74,1692.95,70.54,0.00,,Campo de Albuquerque,33,Conjunto Jatoba,Garcia,RN,Brasil,pendente,2024-03-23
c40540af-b6d0-47ba-ad7f-3eb2c7a755d4,382.706.277-13,1331.65,21.42,0.00,,Alameda Gustavo Henrique Oliveira,69,Centro,Fernandes,CE,Brasil,cancelado,2025-04-11
d0df1b5b-bc8b-41e0-a852-256663984ed4,845.918.786-31,1165.45,73.53,0.00,,Ladeira Augusto da Rosa,53,Bom Jesus,Costela de Cavalcante,MT,Brasil,cancelado,2024-03-11
2744a72c-e9f9-47e4-bd5a-41c8be0868f9,113.410.305-25,559.89,39.28,0.00,,Estação Ana Lívia Pinto,16,Conjunto Jatoba,Martins,MA,Brasil,enviado,2024-03-12
87f4f15e-220c-4b8c-b969-427d022d94de,490.196.845-59,1401.95,69.70,0.00,,Setor Melo,62,Ernesto Nascimento,Gomes,MG,Brasil,cancelado,2024-03-28
41b1944a-e63f-4af8-b79b-6b08852905e3,780.478.013-30,687.19,45.38,0.00,,Via Bruna Rios,16,São Geraldo,Siqueira de Siqueira,SE,Brasil,pendente,2024-01-17
9910b51d-3ec0-49a0-9b79-5dbc3c47a4c4,450.361.250-98,1151.07,72.99,0.00,,Distrito da Rocha,81,Funcionários,Barbosa,RO,Brasil,entregue,2024-11-29
7cb8efa3-3a94-4ae6-bd31-ab0c7c1df0ea,010.418.553-12,123.98,87.68,11.11,CUPOM730BB6FA,Vereda de Vasconcelos,989,Pirineus,Farias Alegre,AL,Brasil,enviado,2025-02-14
f665e443-341d-494b-b209-9cc9b0988e3c,298.184.673-50,961.78,66.82,160.83,CUPOMF4634FBF,Vereda de Albuquerque,75,Vila Engenho Nogueira,Pinto de Campos,MA,Brasil,pago,2024-07-26
b1f5b077-26be-437f-8d52-8f6bf4bb5b54,377.664.943-38,1027.04,68.28,0.00,,Vereda Luiz Miguel da Costa,65,Ouro Minas,Ribeiro de Goiás,AL,Brasil,pago,2025-02-21
a6551bf7-3710-493c-acac-96b741189a0d,851.651.021-51,1669.17,92.87,0.00,,Parque Murilo Albuquerque,7,Nossa Senhora Da Conceição,Moura do Campo,RJ,Brasil,entregue,2023-08-13
1744fcbe-928c-4a17-a956-9b3e49c2d6f3,644.359.805-26,501.94,81.70,0.00,,Colônia Casa Grande,19,Nossa Senhora Aparecida,Mendes Paulista,RJ,Brasil,cancelado,2023-12-27
eb7058fa-a224-46df-85da-29eec64d91eb,680.183.855-46,1062.10,24.38,0.00,,Estação Paulo Gonçalves,52,Madre Gertrudes,Vasconcelos,AL,Brasil,cancelado,2023-10-26
5b1293e6-efa0-49c0-b09a-9cc15ecafb25,282.182.763-93,1480.04,51.03,0.00,,Fazenda de Cunha,78,Bonfim,Albuquerque de Fernandes,TO,Brasil,cancelado,2024-06-20
28bc8b14-5a89-4672-a116-3de1095900dd,147.717.265-25,1894.08,14.59,0.00,,Condomínio Vargas,196,Ipiranga,Dias,GO,Brasil,enviado,2023-08-05
ee427d6b-1d5e-4f98-b678-35978710ed3c,284.626.006-28,1935.22,33.94,0.00,,Passarela Ísis Sales,435,Liberdade,Novais,PE,Brasil,pago,2023-10-28
3c7d8d93-d216-4ac1-927f-ce880ee20d67,456.530.131-68,1924.57,84.37,0.00,,Viela Oliver Abreu,49,Carlos Prates,Sampaio Verde,AC,Brasil,entregue,2023-05-31
5e338dbc-74f3-49ee-ac71-c19d16ccbb79,300.755.113-66,1395.60,58.50,183.36,CUPOM4286BADB,Estrada de Cavalcanti,78,Marieta 2ª Seção,Rocha,SP,Brasil,pago,2023-08-21
b1882dea-c485-445d-bddb-048833497887,314.648.097-52,1360.38,77.49,0.00,,Rua da Rosa,298,Vila São João Batista,Albuquerque,AL,Brasil,enviado,2024-04-24
a6a0276c-028b-4bb3-b7df-745d51e67277,746.697.452-78,382.86,38.82,68.74,CUPOM03B7432D,Viaduto Fogaça,56,Novo Glória,Mendes de Sampaio,PR,Brasil,pendente,2023-06-15
209f4242-4360-4ebb-8f9a-5b743afa8ed2,241.386.786-46,644.49,43.66,0.00,,Campo da Luz,18,Pirineus,Novais,SC,Brasil,pago,2024-01-11
a4156ee4-e86f-4393-9bda-ee7998409cd7,254.472.219-86,318.51,37.37,0.00,,Praça Alves,155,Ouro Preto,Barros da Praia,AP,Brasil,pendente,2024-02-01
ada10108-289e-4284-853c-600f1c3f16fe,572.477.406-24,1793.01,77.19,0.00,,Área de Gomes,674,Luxemburgo,Pastor,AL,Brasil,cancelado,2025-02-18
e16a22f0-f171-413f-9cca-5c68ba238b73,541.156.556-60,1796.26,79.38,0.00,,Setor de Costa,34,Serrano,Dias,MS,Brasil,pendente,2024-10-10
21b6bca1-1687-45a2-a1d1-95a9ae7d5458,487.942.838-45,1314.63,87.21,0.00,,Distrito Benicio Silva,33,Liberdade,Santos de Nascimento,AM,Brasil,pendente,2024-08-14
019176b1-7a53-4880-adcc-2fa5f6b1f5a0,334.150.287-81,670.44,80.35,0.00,,Avenida Alícia Fogaça,52,Ventosa,Porto,GO,Brasil,cancelado,2024-07-01
9004a694-c22c-4487-8bcb-32db261fe170,329.159.273-54,907.78,33.76,0.00,,Setor Luísa Sá,23,Cidade Nova,Novaes,RN,Brasil,pendente,2025-01-23
4a01a3fe-f6fa-4239-8ee8-197562930703,468.098.913-81,1458.71,61.00,0.00,,Trevo de Martins,204,Vila Sesc,Duarte,PR,Brasil,cancelado,2024-11-01
b25ae251-06ed-4f59-8c82-c796a9345691,866.030.041-58,1933.90,54.20,0.00,,Ladeira Davi Lucas Nogueira,6,Conjunto Novo Dom Bosco,Nogueira da Mata,MT,Brasil,pago,2025-03-09
f59ce35a-b780-4069-8361-2b5d0314813b,698.708.655-97,379.51,15.73,0.00,,Colônia de Fernandes,93,Lajedo,Costa de Camargo,PB,Brasil,enviado,2024-11-01
a0144837-53b5-4867-999d-a2381c047fba,715.360.322-80,1237.23,99.39,207.12,CUPOM04337043,Rodovia Cavalcante,5,Vila Piratininga,Pastor,PI,Brasil,cancelado,2024-04-10
deea3458-6d48-4cbb-8459-6c3d01527d13,935.161.255-92,768.17,90.28,0.00,,Morro de Cassiano,7,Vila Da Luz,Siqueira de Cardoso,SE,Brasil,entregue,2025-03-19
6e27afc0-440f-4fad-8028-a824512f0778,497.072.955-13,1894.85,46.24,0.00,,Esplanada da Rosa,23,Cônego Pinheiro 2ª Seção,da Paz da Serra,PA,Brasil,cancelado,2024-04-11
7717f4af-5e02-4812-9a02-14dcc5d30851,947.574.304-61,844.32,85.85,0.00,,Chácara Nunes,44,Vila Mantiqueira,da Cruz da Mata,RJ,Brasil,pendente,2024-11-17
bead9fb5-6eb6-4891-b58d-32a5795270d2,237.357.159-95,1799.89,59.59,0.00,,Loteamento Thiago Costa,73,Ventosa,Guerra,AP,Brasil,entregue,2024-09-24
2ec9529a-5b2f-4beb-a5dd-15e017d92640,004.428.037-73,1922.37,17.90,0.00,,Avenida Maria Câmara,29,Glória,da Rosa,PR,Brasil,entregue,2025-02-04
596f1ff9-a12f-4af4-ad00-f922eddb7d17,591.662.626-94,303.07,81.32,0.00,,Viaduto Brenda da Paz,64,Minas Brasil,Duarte,SP,Brasil,pago,2024-11-15
d4c70bb7-e05a-47b9-a626-f08391720785,836.715.171-19,1782.38,96.23,0.00,,Morro Laís Fonseca,34,Vila Nova Cachoeirinha 1ª Seção,Rios Alegre,TO,Brasil,pago,2023-11-17
6ffb78cc-44b3-4888-8f41-67746bcc7a4a,287.437.467-56,970.34,63.06,0.00,,Travessa Maysa Costa,36,Vila Paquetá,Garcia,RO,Brasil,pago,2024-09-02
a3acb90e-64bb-49be-a712-5dea8f372974,670.728.709-79,1278.26,45.50,95.58,CUPOM9F3D0F10,Trecho Maria Luísa Martins,22,Santa Rita,Pimenta Paulista,RO,Brasil,pago,2024-09-01
66aa6ccb-381f-44c3-9e7b-d6fe4b6c34b7,347.914.624-50,1709.20,53.08,0.00,,Praia Sá,93,Ademar Maldonado,Oliveira do Sul,SC,Brasil,pendente,2024-12-28
4964d44e-7ee8-491f-9fd0-6d53ca94b28a,485.548.908-64,1571.65,17.10,0.00,,Condomínio Casa Grande,14,São Gabriel,Azevedo,PB,Brasil,pendente,2024-04-25
e1469455-982d-4d33-95ff-06279f8f80a6,044.297.037-30,1189.18,78.19,0.00,,Passarela Maria Helena Souza,60,Santa Efigênia,Mendes de Minas,PI,Brasil,enviado,2023-07-07
f0c36aaf-9151-4107-a7de-b6db1227a770,287.230.362-01,603.13,16.59,0.00,,Feira de da Conceição,204,Mangabeiras,Duarte Grande,PR,Brasil,pendente,2025-02-08
cb634a89-6a1f-4e64-8990-ea4ffdfe54c3,179.179.190-81,1419.00,26.45,0.00,,Rodovia Vieira,7,Floramar,Brito do Sul,MT,Brasil,enviado,2025-01-13
45f8755d-8fe8-44c4-a7e5-f2f40e537370,777.151.984-06,939.41,36.24,0.00,,Condomínio da Rocha,572,Varzea Da Palma,Camargo da Serra,RN,Brasil,pago,2024-08-12
75d31256-3c41-49f8-8b6a-fb015bfc941a,936.173.959-75,529.74,25.42,0.00,,Lago Camargo,1,Vila Batik,Vieira da Prata,MG,Brasil,enviado,2025-04-13
d74c92ac-885b-4bc4-845b-b8628e03a09f,833.458.362-63,1177.54,92.46,0.00,,Colônia Pastor,378,Campo Alegre,Cirino da Mata,RR,Brasil,cancelado,2023-06-25
27960b84-87ab-4df7-8ed5-8ab2e5292b77,234.508.914-41,770.46,21.98,0.00,,Condomínio de Sá,98,Vista Do Sol,Fernandes,BA,Brasil,enviado,2024-05-16
a70348bf-0d9a-4d7a-b931-f321a8523e49,325.617.926-98,1873.49,17.86,0.00,,Área de Souza,928,Álvaro Camargos,Machado de Pimenta,PA,Brasil,enviado,2024-09-29
b74cc059-f315-4d75-b274-063aec69870d,737.738.740-00,1602.76,96.27,0.00,,Quadra de Dias,56,São Pedro,Nunes do Norte,GO,Brasil,pendente,2024-03-28
feb91ebc-f8f4-4c1e-bbab-a8694e44fbd0,566.172.370-09,1850.80,61.58,0.00,,Trevo Gabrielly Ribeiro,66,Parque São José,Souza,AL,Brasil,cancelado,2025-01-23
7a6f52fb-04e9-4e33-b9a3-5acf0b6239c1,403.806.855-68,1473.64,28.55,0.00,,Avenida Jesus,746,Santa Branca,Santos,SP,Brasil,cancelado,2024-09-23
963b380e-cebd-417c-bf50-2bfb15d51152,172.157.250-28,287.37,5.88,0.00,,Trecho Emanuelly Rios,498,Novo Das Industrias,Fogaça,MS,Brasil,enviado,2025-04-04
2deb6823-c502-4827-8e53-b2ce146f273e,317.793.776-32,1082.76,82.66,0.00,,Jardim de Almeida,98,Ademar Maldonado,Melo,AP,Brasil,pendente,2025-01-22
246b62fd-f6ec-445d-897d-446a80f6021e,993.462.463-29,1431.68,81.47,0.00,,Praça Eduarda Vasconcelos,721,Vila Atila De Paiva,Casa Grande de Vargas,PA,Brasil,enviado,2024-05-25
dcbc0af2-23df-49aa-850c-1fb0d1f8ce96,363.879.354-70,1501.25,24.22,0.00,,Núcleo Farias,98,São Lucas,da Costa,PA,Brasil,pago,2024-03-24
21a77a5d-59db-4029-b9dd-9ab3bd78ec9c,167.267.611-03,677.78,75.15,0.00,,Pátio Almeida,709,São Marcos,Alves,PB,Brasil,pago,2024-01-18
063b1260-20bc-4192-ab23-0277c11c8064,103.293.723-52,1901.94,34.14,0.00,,Vale de Câmara,54,Xodo-Marize,Guerra,AC,Brasil,pendente,2024-10-05
b0971737-f1f9-4492-95de-d5b1cf09b9ce,796.566.687-98,585.61,52.21,0.00,,Rodovia de Souza,66,Mineirão,Fonseca,RR,Brasil,pago,2023-11-15
4ec5b9d0-db88-4c2b-baa4-e4642ef490da,566.757.341-74,258.67,44.85,0.00,,Lagoa de Nunes,896,Alto Barroca,Ribeiro de Freitas,TO,Brasil,pendente,2025-02-09
5bab4038-7a38-46d0-b6f3-4779522fbec7,431.332.290-50,533.15,48.26,0.00,,Núcleo Araújo,258,Santa Branca,Jesus Grande,SP,Brasil,entregue,2023-08-27
edb2c2a1-590e-425f-9eed-563e6cae6337,032.899.014-89,1389.93,51.22,115.74,CUPOM0B8674F5,Chácara de Garcia,988,São Tomaz,Fernandes,PI,Brasil,entregue,2023-06-24
191da68a-9937-493e-a57a-f93da37795df,708.388.637-74,530.91,85.28,0.00,,Lagoa Bernardo da Rocha,40,Bonsucesso,Brito Paulista,RJ,Brasil,pago,2023-11-17
52c744d1-5b09-4991-b311-bc680703a3c5,640.095.251-36,1338.93,56.61,0.00,,Largo Murilo Nascimento,17,Lourdes,Cunha,BA,Brasil,pago,2024-01-08
